datetimeCST,AphA,Hz,PF,PhVphA,VA,Var,W,DCV,DCA,DCW,Hz_mod,mod_BIN
2024-02-23 18:55:00-06:00,0.0,59.9946,1.0,0.0,0.0,0.0,0.0,54.766000000000005,104.85600000000001,34358.68976,60.0946,1.0
2024-02-23 18:56:00-06:00,0.0,60.00093023255814,1.0,0.0,0.0,0.0,0.0,123.71511627906976,243.85116279069769,79903.9296744186,60.10093023255814,1.0
2024-02-23 18:57:00-06:00,0.0,59.994400000000006,1.0,0.0,0.0,0.0,0.0,67.815,131.07,42948.362199999996,60.09440000000001,1.0
2024-02-23 18:58:00-06:00,0.0,60.00888888888889,1.0,0.0,0.0,0.0,0.0,89.47,174.76000000000002,57264.48293333333,60.10888888888889,1.0
2024-02-23 18:59:00-06:00,0.0,60.00785714285714,1.0,0.0,0.0,0.0,0.0,55.88265306122449,106.99591836734695,35059.88751020408,60.10785714285714,1.0
2024-02-23 19:00:00-06:00,0.0,60.015510204081636,1.0,0.0,0.0,0.0,0.0,115.57193877551022,213.9918367346939,70119.77502040815,60.11551020408163,1.0
2024-02-23 19:01:00-06:00,0.0,60.01,1.0,0.0,0.0,0.0,0.0,54.821000000000005,104.85600000000001,34358.68976,60.03,0.2
2024-02-23 19:02:00-06:00,0.0,60.00448979591836,1.0,0.0,0.0,0.0,0.0,122.1734693877551,240.74081632653065,78884.74689795918,60.00448979591836,0.0
2024-02-23 19:03:00-06:00,0.0,59.98597959183674,1.0,0.0,0.0,0.0,0.0,55.87857142857143,106.99591836734695,35059.88751020408,59.98597959183674,0.0
2024-02-23 19:04:00-06:00,0.0,60.00230612244898,1.0,0.0,0.0,0.0,0.0,108.91224489795918,213.9918367346939,70119.77502040815,60.00230612244898,0.0
2024-02-23 19:05:00-06:00,0.0,59.98932653061224,1.0,0.0,0.0,0.0,0.0,62.50663265306123,120.37040816326532,39442.37344897959,59.98932653061224,0.0
2024-02-23 19:06:00-06:00,0.0,60.00116,1.0,0.0,0.0,0.0,0.0,106.794,209.71200000000002,68717.37952,60.00116,0.0
2024-02-23 19:07:00-06:00,0.0,60.001285714285714,1.0,0.0,0.0,0.0,0.0,55.865306122448985,106.99591836734695,35059.88751020408,60.001285714285714,0.0
2024-02-23 19:08:00-06:00,0.0,59.99918367346939,1.0,0.0,0.0,0.0,0.0,115.50765306122449,227.36632653061227,74502.26095918367,59.99918367346939,0.0
2024-02-23 19:09:00-06:00,0.0,59.99454,1.0,0.0,0.0,0.0,0.0,54.804,104.85600000000001,34358.68976,59.99454,0.0
2024-02-23 19:10:00-06:00,0.0,60.01034693877551,1.0,0.0,0.0,0.0,0.0,108.94795918367346,187.24285714285713,61354.80314285714,60.01034693877551,0.0
2024-02-23 19:11:00-06:00,0.0,60.01230612244898,1.0,0.0,0.0,0.0,0.0,69.11020408163266,133.74489795918367,43824.8593877551,60.01230612244898,0.0
2024-02-23 19:12:00-06:00,0.0,60.000640000000004,1.0,0.0,0.0,0.0,0.0,100.27050000000001,196.605,64422.5433,60.000640000000004,0.0
2024-02-23 19:13:00-06:00,0.0,60.01138775510204,1.0,0.0,0.0,0.0,0.0,75.69234693877551,147.11938775510205,48207.345326530616,60.01138775510204,0.0
2024-02-23 19:14:00-06:00,0.0,60.00863265306123,1.0,0.0,0.0,0.0,0.0,95.6295918367347,187.24285714285713,61354.80314285714,60.00863265306123,0.0
2024-02-23 19:15:00-06:00,0.0,59.979081632653056,1.0,0.0,0.0,0.0,0.0,95.62551020408165,187.24285714285713,61354.80314285714,59.979081632653056,0.0
2024-02-23 19:16:00-06:00,0.0,59.9938,1.0,0.0,0.0,0.0,0.0,74.2745,144.17700000000002,47243.19842,59.9938,0.0
2024-02-23 19:17:00-06:00,0.0,60.00285714285714,1.0,0.0,0.0,0.0,0.0,89.00255102040816,173.8683673469388,56972.31720408163,60.00285714285714,0.0
2024-02-23 19:18:00-06:00,0.0,59.9799387755102,1.0,0.0,0.0,0.0,0.0,62.417857142857144,120.37040816326532,39442.37344897959,59.9799387755102,0.0
2024-02-23 19:19:00-06:00,0.0,59.97724,1.0,0.0,0.0,0.0,0.0,100.27850000000001,196.605,64422.5433,59.97724,0.0
2024-02-23 19:20:00-06:00,0.0,59.97571428571428,1.0,0.0,0.0,0.0,0.0,55.857142857142854,106.99591836734695,35059.88751020408,59.97571428571428,0.0
2024-02-23 19:21:00-06:00,0.0,59.98626530612245,1.0,0.0,0.0,0.0,0.0,108.92551020408165,213.9918367346939,70119.77502040815,59.98626530612245,0.0
2024-02-23 19:22:00-06:00,0.0,60.01,1.0,0.0,0.0,0.0,0.0,55.88673469387756,106.99591836734695,35059.88751020408,60.01,0.0
2024-02-23 19:23:00-06:00,0.0,60.00746,1.0,0.0,0.0,0.0,0.0,113.3255,209.71200000000002,68717.37952,60.00746,0.0
2024-02-23 19:24:00-06:00,0.0,60.004551020408165,1.0,0.0,0.0,0.0,0.0,55.884693877551015,106.99591836734695,35059.88751020408,60.004551020408165,0.0
2024-02-23 19:25:00-06:00,0.0,60.002918367346936,1.0,0.0,0.0,0.0,0.0,115.54438775510205,227.36632653061227,74502.26095918367,60.002918367346936,0.0
2024-02-23 19:26:00-06:00,0.0,60.003,1.0,0.0,0.0,0.0,0.0,55.88265306122449,106.99591836734695,35059.88751020408,60.003,0.0
2024-02-23 19:27:00-06:00,0.0,59.97775510204082,1.0,0.0,0.0,0.0,0.0,108.91734693877551,213.9918367346939,70119.77502040815,59.97775510204082,0.0
2024-02-23 19:28:00-06:00,0.0,59.9725,1.0,0.0,0.0,0.0,0.0,67.817,131.07,42948.362199999996,59.9725,0.0
2024-02-23 19:29:00-06:00,0.0,59.9665306122449,1.0,0.0,0.0,0.0,0.0,108.91734693877551,213.9918367346939,70119.77502040815,59.9665306122449,0.0
