datetimestamp,AphA,Hz_mod,PF,PhVphA,VA,VAr,W,DCV,DCA,Infected
2/23/2024 20:07,10.36,60,-1,236.9,2456.002,3,2456,362.6,6.93,0
2/23/2024 20:07,10.32,60,-1,236.9,2444.002,3,2444,365.4,6.92,0
2/23/2024 20:07,10.3,60,-1,236.9,2442.001,2,2442,365.4,6.92,0
2/23/2024 20:07,10.3,60,-1,236.9,2442.001,2,2442,362.65,6.92,0
2/23/2024 20:07,10.287,60.003,-1,236.9,2437.335,2.667,2437.333,362.35,6.89,0
2/23/2024 20:07,10.26,60.01,-1,236.9,2428.003,4,2428,362.35,6.89,0
2/23/2024 20:07,10.17,60.01,-1,236.9,2408.001,2,2408,362.25,6.81,0
2/23/2024 20:07,10.09,60.01,-1,236.9,2390.002,3,2390,362.25,6.8,0
2/23/2024 20:07,10.09,60.01,-1,236.9,2390.002,3,2390,362.25,6.8,0
2/23/2024 20:07,10.08,60.01,-1,236.9,2387.335,2.667,2387.333,362.25,6.72,0
2/23/2024 20:07,10.06,60.01,-1,236.9,2382.001,2,2382,362.25,6.72,0
2/23/2024 20:07,9.98,60.01,-1,236.8,2362.001,2,2362,362.2,6.72,0
2/23/2024 20:07,9.98,60.01,-1,236.8,2362.002,3,2362,363.3,6.65,0
2/23/2024 20:07,9.98,60.01,-1,236.8,2362.002,3,2362,363.3,6.65,0
2/23/2024 20:07,9.98,60.01,-1,236.8,2362.002,3,2362,362.15,6.65,0
2/23/2024 20:07,9.95,60.01,-1,236.8,2354.002,3,2354,362.15,6.65,0
2/23/2024 20:07,9.868,60.01,-1,236.725,2333.001,2.25,2333,364.1,6.54,0
2/23/2024 20:07,9.84,60.01,-1,236.7,2326.001,2,2326,364.1,6.54,0
2/23/2024 20:07,9.84,60.01,-1,236.7,2326.001,2,2326,364.1,6.54,0
2/23/2024 20:07,9.84,60.01,-1,236.7,2326.001,2,2326,363.4,6.6,0
2/23/2024 20:07,9.73,60.01,-1,236.7,2301.001,2,2301,363.4,6.6,0
2/23/2024 20:07,9.73,60.01,-1,236.7,2301.001,2,2301,361.15,6.51,0
2/23/2024 20:07,9.705,60.01,-1,236.7,2294.501,2,2294.5,363.35,6.52,0
2/23/2024 20:07,9.68,60.01,-1,236.7,2288.001,2,2288,363.35,6.52,0
2/23/2024 20:07,9.65,60.01,-1,236.7,2282.001,2,2282,362,6.45,0
2/23/2024 20:07,9.57,60.01,-1,236.7,2263.001,2,2263,362,6.45,0
2/23/2024 20:07,9.57,60.01,-1,236.7,2263.001,2,2263,362,6.45,0
2/23/2024 20:07,9.563,60.01,-1,236.7,2261.334,2,2261.333,363.8,6.34,0
2/23/2024 20:07,9.55,60.01,-1,236.7,2258.001,2,2258,363.8,6.34,0
2/23/2024 20:07,9.48,60.01,-1,236.7,2240.001,2,2240,363.6,6.39,0
2/23/2024 20:07,9.473,60.01,-1,236.7,2238.668,2,2238.667,361.85,6.33,0
2/23/2024 20:07,9.47,60.01,-1,236.7,2238.001,2,2238,361.85,6.33,0
2/23/2024 20:07,9.47,60.01,-1,236.7,2238.001,2,2238,361.9,6.34,0
2/23/2024 20:07,9.38,60.01,-1,236.7,2218.001,2,2218,361.9,6.34,0
2/23/2024 20:07,9.37,60,-1,236.7,2216.001,2,2216,361.85,6.31,0
2/23/2024 20:08,9.34,60,-1,236.65,2208.001,2,2208,361.85,6.24,0
2/23/2024 20:08,9.31,60,-1,236.6,2200.001,2,2200,361.85,6.24,0
2/23/2024 20:08,9.27,60,-1,236.6,2192.001,2,2192,361.85,6.24,0
2/23/2024 20:08,9.22,60,-1,236.5,2182.001,2,2182,361.85,6.24,0
2/23/2024 20:08,9.22,60,-1,236.5,2182.001,2,2182,363.7,6.15,0
2/23/2024 20:08,9.207,60,-1,236.533,2178.668,2,2178.667,362.7,6.22,0
2/23/2024 20:08,9.18,60,-1,236.6,2172.001,2,2172,362.7,6.22,0
2/23/2024 20:08,9.15,60,-1,236.6,2163.001,2,2163,359.1,6.19,0
2/23/2024 20:08,9.117,60,-1,236.533,2155.668,2,2155.667,361.8,6.08,0
2/23/2024 20:08,9.1,60,-1,236.5,2152.001,2,2152,361.8,6.08,0
2/23/2024 20:08,9.1,60,-1,236.5,2152.001,2,2152,362.1,6.13,0
2/23/2024 20:08,9.07,60,-1,236.6,2146.001,2,2146,362.1,6.13,0
2/23/2024 20:08,9.03,59.99,-1,236.6,2134.001,2,2134,360.9,6.04,0
2/23/2024 20:08,8.997,59.99,-1,236.533,2127.335,2.667,2127.333,362.7,6.06,0
2/23/2024 20:08,8.98,59.99,-1,236.5,2124.002,3,2124,362.7,6.06,0
2/23/2024 20:08,8.98,59.99,-1,236.5,2124.002,3,2124,359.3,6.07,0
2/23/2024 20:08,8.92,59.99,-1,236.5,2106.001,2,2106,359.3,6.07,0
2/23/2024 20:08,8.92,59.99,-1,236.5,2106.001,2,2106,360.3,5.96,0
2/23/2024 20:08,8.92,59.99,-1,236.5,2106.001,2,2106,363.35,5.96,0
2/23/2024 20:08,8.92,59.99,-1,236.5,2106.001,2,2106,363.35,5.96,0
2/23/2024 20:08,8.92,59.99,-1,236.5,2106.001,2,2106,361.65,5.91,0
2/23/2024 20:08,8.86,59.98,-1,236.4,2095.001,2,2095,361.65,5.91,0
2/23/2024 20:08,8.86,59.98,-1,236.4,2095.001,2,2095,363.55,5.92,0
2/23/2024 20:08,8.84,59.98,-1,236.4,2089.334,2,2089.333,364.45,5.92,0
2/23/2024 20:08,8.8,59.98,-1,236.4,2078.001,2,2078,364.45,5.92,0
2/23/2024 20:08,8.77,59.98,-1,236.4,2073.001,2,2073,363.3,5.88,0
2/23/2024 20:08,8.75,59.98,-1,236.4,2065.001,2,2065,363.75,5.88,0
2/23/2024 20:08,8.75,59.98,-1,236.4,2065.001,2,2065,363.75,5.88,0
2/23/2024 20:08,8.75,59.98,-1,236.4,2065.001,2,2065,361.3,5.84,0
2/23/2024 20:08,8.71,59.97,-1,236.5,2058.001,2,2058,361.3,5.84,0
2/23/2024 20:08,8.66,59.97,-1,236.5,2044.001,2,2044,361.1,5.85,0
2/23/2024 20:08,8.647,59.97,-1,236.433,2041.334,2,2041.333,361,5.83,0
2/23/2024 20:08,8.64,59.97,-1,236.4,2040.001,2,2040,361,5.83,0
2/23/2024 20:08,8.64,59.97,-1,236.4,2040.001,2,2040,361.85,5.75,0
2/23/2024 20:08,8.58,59.97,-1,236.3,2026.001,2,2026,361.85,5.75,0
2/23/2024 20:08,8.58,59.97,-1,236.3,2026.001,2,2026,363.7,5.79,0
2/23/2024 20:08,8.56,59.97,-1,236.3,2021.001,2,2021,359.5,5.79,0
2/23/2024 20:08,8.54,59.97,-1,236.3,2016.001,2,2016,359.5,5.79,0
2/23/2024 20:08,8.54,59.97,-1,236.3,2016.001,2,2016,363.5,5.68,0
2/23/2024 20:08,8.47,59.96,-1,236.2,2002.001,2,2002,363.5,5.68,0
2/23/2024 20:08,8.47,59.96,-1,236.2,2002.001,2,2002,361.55,5.74,0
2/23/2024 20:08,8.46,59.96,-1,236.233,1999.334,2,1999.333,360.4,5.67,0
2/23/2024 20:08,8.44,59.96,-1,236.3,1994.001,2,1994,360.4,5.67,0
2/23/2024 20:08,8.43,59.96,-1,236.3,1990.001,2,1990,361.9,5.69,0
2/23/2024 20:08,8.37,59.96,-1,236.4,1990.001,2,1976,360.9,5.68,0
2/23/2024 20:08,8.37,59.96,-1,236.4,1990.001,2,1976,360.9,5.68,0
2/23/2024 20:08,8.367,59.96,-1,236.4,1985.001,2,1975.667,361.45,5.6,0
2/23/2024 20:08,8.36,59.96,-1,236.4,1975.001,2,1975,361.45,5.6,0
2/23/2024 20:08,8.31,59.96,-1,236.3,1962.001,2,1962,363.55,5.62,0
2/23/2024 20:09,8.297,59.96,-1,236.367,1959.334,2,1959.333,360.7,5.59,0
2/23/2024 20:09,8.29,59.96,-1,236.4,1958.001,2,1958,360.7,5.59,0
2/23/2024 20:09,8.29,59.96,-1,236.4,1958.001,2,1958,360.7,5.59,0
2/23/2024 20:09,8.27,59.96,-1,236.4,1952.001,2,1952,360.7,5.59,0
2/23/2024 20:09,8.25,59.96,-1,236.3,1948,1,1948,363.2,5.52,0
2/23/2024 20:09,8.23,59.96,-1,236.3,1944,1,1944,361.55,5.56,0
2/23/2024 20:09,8.22,59.96,-1,236.3,1942,1,1942,361.55,5.56,0
2/23/2024 20:09,8.22,59.96,-1,236.3,1942,1,1942,361.3,5.5,0
2/23/2024 20:09,8.2,59.96,-1,236.4,1936.001,2,1936,361.3,5.5,0
2/23/2024 20:09,8.17,59.96,-1,236.4,1928.001,2,1928,361.4,5.54,0
2/23/2024 20:09,8.137,59.96,-1,236.4,1921.334,2,1921.333,360.5,5.49,0
2/23/2024 20:09,8.12,59.96,-1,236.4,1918.001,2,1918,360.5,5.49,0
2/23/2024 20:09,8.12,59.96,-1,236.4,1918.001,2,1918,360.45,5.5,0
2/23/2024 20:09,8.11,59.96,-1,236.4,1914.001,2,1914,360.45,5.5,0
2/23/2024 20:09,8.11,59.96,-1,236.4,1914.001,2,1914,362.95,5.49,0
2/23/2024 20:09,8.1,59.96,-1,236.4,1912.001,2,1912,358.8,5.46,0
2/23/2024 20:09,8.09,59.96,-1,236.4,1910.001,2,1910,358.8,5.46,0
2/23/2024 20:09,8.09,59.96,-1,236.4,1912.001,2,1912,361.85,5.44,0
2/23/2024 20:09,8.06,59.96,-1,236.3,1904.001,2,1904,361.85,5.44,0
2/23/2024 20:09,8.06,59.96,-1,236.3,1904.001,2,1904,361.75,5.44,0
2/23/2024 20:09,8.047,59.96,-1,236.3,1900.668,2,1900.667,361.25,5.39,0
2/23/2024 20:09,8.02,59.96,-1,236.3,1894.001,2,1894,361.25,5.39,0
2/23/2024 20:09,8,59.97,-1,236.4,1886.001,2,1886,362.95,5.42,0
2/23/2024 20:09,7.99,59.97,-1,236.4,1888.001,2,1888,361.25,5.36,0
2/23/2024 20:09,7.99,59.97,-1,236.4,1888.001,2,1888,361.25,5.36,0
2/23/2024 20:09,7.99,59.97,-1,236.4,1888.001,2,1888,362.65,5.41,0
2/23/2024 20:09,7.97,59.98,-1,236.4,1884.001,2,1884,362.65,5.41,0
2/23/2024 20:09,7.94,59.98,-1,236.3,1875.001,2,1875,358.25,5.4,0
2/23/2024 20:09,7.927,59.98,-1,236.3,1871.668,2,1871.667,362.85,5.33,0
2/23/2024 20:09,7.92,59.98,-1,236.3,1870.001,2,1870,362.85,5.33,0
2/23/2024 20:09,7.92,59.98,-1,236.3,1870.001,2,1870,360.6,5.35,0
2/23/2024 20:09,7.93,59.98,-1,236.3,1874.001,2,1874,360.6,5.35,0
2/23/2024 20:09,7.89,59.98,-1,236.3,1864.001,2,1864,362.85,5.3,0
2/23/2024 20:09,7.88,59.98,-1,236.3,1861.001,2,1861,360.85,5.34,0
2/23/2024 20:09,7.87,59.98,-1,236.3,1858.001,2,1858,360.85,5.34,0
2/23/2024 20:09,7.87,59.98,-1,236.3,1858.001,2,1858,362.55,5.29,0
2/23/2024 20:09,7.85,59.98,-1,236.4,1854.001,2,1854,362.55,5.29,0
2/23/2024 20:09,7.85,59.98,-1,236.4,1854.001,2,1854,360.7,5.34,0
2/23/2024 20:09,7.833,59.98,-1,236.4,1850.668,2,1850.667,359.7,5.32,0
2/23/2024 20:09,7.8,59.98,-1,236.4,1844.001,2,1844,359.7,5.32,0
2/23/2024 20:09,7.81,59.99,-1,236.4,1846.001,2,1846,360.85,5.26,0
2/23/2024 20:09,7.81,59.99,-1,236.3,1844.001,2,1844,361.95,5.29,0
2/23/2024 20:09,7.81,59.99,-1,236.3,1844.001,2,1844,361.95,5.29,0
2/23/2024 20:09,7.8,59.99,-1,236.333,1842.001,2,1842,360.8,5.24,0
2/23/2024 20:09,7.78,59.99,-1,236.4,1838.001,2,1838,360.8,5.24,0
2/23/2024 20:09,7.78,59.99,-1,236.2,1836.001,2,1836,361.7,5.27,0
2/23/2024 20:09,7.77,59.99,-1,236.3,1832.001,2,1832,360.55,5.23,0
2/23/2024 20:09,7.77,59.99,-1,236.3,1832.001,2,1832,360.55,5.23,0
2/23/2024 20:09,7.77,59.99,-1,236.3,1832.001,2,1832,361.55,5.26,0
2/23/2024 20:09,7.75,59.99,-1,236.2,1828.001,2,1828,361.55,5.26,0
2/23/2024 20:10,7.74,59.99,-1,236.3,1828.001,2,1828,360.65,5.21,0
2/23/2024 20:10,7.74,59.99,-1,236.3,1828.001,2,1828,361.5,5.24,0
2/23/2024 20:10,7.74,59.99,-1,236.3,1828.001,2,1828,361.5,5.24,0
2/23/2024 20:10,7.74,59.99,-1,236.3,1828.001,2,1828,360.55,5.2,0
2/23/2024 20:10,7.71,59.99,-1,236.3,1820.001,2,1820,360.55,5.2,0
2/23/2024 20:10,7.71,59.99,-1,236.3,1820.001,2,1820,361.35,5.24,0
2/23/2024 20:10,7.71,59.99,-1,236.3,1820.001,2,1820,359.5,5.19,0
2/23/2024 20:10,7.71,59.99,-1,236.3,1820.001,2,1820,359.5,5.19,0
2/23/2024 20:10,7.71,59.99,-1,236.3,1820.001,2,1820,361.2,5.22,0
2/23/2024 20:10,7.68,59.99,-1,236.3,1812.001,2,1812,361.2,5.22,0
2/23/2024 20:10,7.68,59.99,-1,236.3,1812.001,2,1812,359.65,5.17,0
2/23/2024 20:10,7.685,59.99,-1,236.3,1814.001,2,1814,360.15,5.17,0
2/23/2024 20:10,7.69,59.99,-1,236.3,1816.001,2,1816,360.15,5.17,0
2/23/2024 20:10,7.67,60,-1,236.3,1812.001,2,1812,359.6,5.16,0
2/23/2024 20:10,7.66,60,-1,236.2,1808.001,2,1808,359.9,5.16,0
2/23/2024 20:10,7.66,60,-1,236.2,1808.001,2,1808,359.9,5.16,0
2/23/2024 20:10,7.667,60,-1,236.2,1809.334,2,1809.333,360.75,5.22,0
2/23/2024 20:10,7.68,60,-1,236.2,1812.001,2,1812,360.75,5.22,0
2/23/2024 20:10,7.64,60,-1,236.3,1803.001,2,1803,359.65,5.17,0
2/23/2024 20:10,7.653,60,-1,236.3,1807.001,2,1807,360.55,5.21,0
2/23/2024 20:10,7.66,60,-1,236.3,1809.001,2,1809,360.55,5.21,0
2/23/2024 20:10,7.66,60,-1,236.3,1809.001,2,1809,359.55,5.16,0
2/23/2024 20:10,7.64,60.01,-1,236.3,1804.001,2,1804,359.55,5.16,0
2/23/2024 20:10,7.64,60.01,-1,236.3,1804.001,2,1804,360.35,5.2,0
2/23/2024 20:10,7.633,60.01,-1,236.3,1802.334,2,1802.333,359.6,5.15,0
2/23/2024 20:10,7.62,60.01,-1,236.3,1799.001,2,1799,359.6,5.15,0
2/23/2024 20:10,7.62,60.01,-1,236.3,1799.001,2,1799,360,5.19,0
2/23/2024 20:10,7.62,60.01,-1,236.2,1798,1,1798,360,5.19,0
2/23/2024 20:10,7.62,60.01,-1,236.2,1798,1,1798,359.65,5.14,0
2/23/2024 20:10,7.613,60.01,-1,236.2,1796.667,1.333,1796.667,359.9,5.19,0
2/23/2024 20:10,7.6,60.01,-1,236.2,1794.001,2,1794,359.9,5.19,0
2/23/2024 20:10,7.62,60.01,-1,236.3,1798.001,2,1798,359.55,5.13,0
2/23/2024 20:10,7.59,60.01,-1,236.3,1794.001,2,1794,359.8,5.19,0
2/23/2024 20:10,7.59,60.01,-1,236.3,1794.001,2,1794,359.8,5.19,0
2/23/2024 20:10,7.597,60.01,-1,236.3,1796.001,2,1796,359.3,5.15,0
2/23/2024 20:10,7.61,60.01,-1,236.3,1800.001,2,1800,359.3,5.15,0
2/23/2024 20:10,7.59,60.01,-1,236.3,1790.001,2,1790,359.4,5.19,0
2/23/2024 20:10,7.6,60.01,-1,236.3,1796.001,2,1796,359.25,5.15,0
2/23/2024 20:10,7.6,60.01,-1,236.3,1796.001,2,1796,359.25,5.15,0
2/23/2024 20:10,7.6,60.01,-1,236.3,1796.001,2,1796,359.05,5.18,0
2/23/2024 20:10,7.58,60.01,-1,236.3,1790.001,2,1790,359.05,5.18,0
2/23/2024 20:10,7.6,60.01,-1,236.3,1794.001,2,1794,358.9,5.14,0
2/23/2024 20:10,7.58,60.01,-1,236.3,1790.001,2,1790,360.7,5.14,0
2/23/2024 20:10,7.57,60.01,-1,236.3,1788.001,2,1788,360.7,5.14,0
2/23/2024 20:10,7.57,60.01,-1,236.3,1788.001,2,1788,360.65,5.13,0
2/23/2024 20:10,7.59,60.01,-1,236.3,1794.001,2,1794,360.65,5.13,0
2/23/2024 20:10,7.56,60.01,-1,236.3,1786.001,2,1786,360.6,5.14,0
2/23/2024 20:10,7.58,60.01,-1,236.35,1790.001,2,1790,360.55,5.14,0
2/23/2024 20:10,7.6,60.01,-1,236.4,1794.001,2,1794,360.55,5.14,0
2/23/2024 20:11,7.6,60.01,-1,236.4,1794.001,2,1794,360.4,5.15,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1792.001,2,1792,360.4,5.15,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1792.001,2,1792,360.45,5.13,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1792.001,2,1792,361.45,5.14,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1792.001,2,1792,361.45,5.14,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1792.001,2,1792,359.4,5.1,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1790.001,2,1790,359.4,5.1,0
2/23/2024 20:11,7.59,60.01,-1,236.4,1790.001,2,1790,361.65,5.11,0
2/23/2024 20:11,7.577,60.01,-1,236.4,1788.001,2,1788,363,5.11,0
2/23/2024 20:11,7.55,60.01,-1,236.4,1784.001,2,1784,363,5.11,0
2/23/2024 20:11,7.57,60.01,-1,236.4,1786.001,2,1786,360.15,5.07,0
2/23/2024 20:11,7.55,60.02,-1,236.5,1782.001,2,1782,361.4,5.07,0
2/23/2024 20:11,7.55,60.02,-1,236.5,1782.001,2,1782,361.4,5.07,0
2/23/2024 20:11,7.557,60.02,-1,236.467,1783.334,2,1783.333,361.75,5.13,0
2/23/2024 20:11,7.57,60.02,-1,236.4,1786.001,2,1786,361.75,5.13,0
2/23/2024 20:11,7.55,60.02,-1,236.3,1783.001,2,1783,361.35,5.12,0
2/23/2024 20:11,7.563,60.02,-1,236.367,1786.334,2,1786.333,360.75,5.08,0
2/23/2024 20:11,7.57,60.02,-1,236.4,1788.001,2,1788,360.75,5.08,0
2/23/2024 20:11,7.57,60.02,-1,236.4,1788.001,2,1788,362.9,5.12,0
2/23/2024 20:11,7.53,60.02,-1,236.4,1778.001,2,1778,362.9,5.12,0
2/23/2024 20:11,7.56,60.02,-1,236.3,1786.001,2,1786,360.4,5.09,0
2/23/2024 20:11,7.54,60.02,-1,236.3,1782.001,2,1782,363.25,5.11,0
2/23/2024 20:11,7.53,60.02,-1,236.3,1780.001,2,1780,363.25,5.11,0
2/23/2024 20:11,7.53,60.02,-1,236.3,1780.001,2,1780,359.75,5.08,0
2/23/2024 20:11,7.56,60.02,-1,236.3,1786.001,2,1786,359.75,5.08,0
2/23/2024 20:11,7.53,60.02,-1,236.4,1780.001,2,1780,363.25,5.1,0
2/23/2024 20:11,7.53,60.02,-1,236.4,1778.668,2,1778.667,360.4,5.09,0
2/23/2024 20:11,7.53,60.02,-1,236.4,1778.001,2,1778,360.4,5.09,0
2/23/2024 20:11,7.53,60.02,-1,236.4,1778.001,2,1778,362.4,5.1,0
2/23/2024 20:11,7.52,60.02,-1,236.4,1778.001,2,1778,362.4,5.1,0
2/23/2024 20:11,7.52,60.02,-1,236.4,1778.001,2,1778,360.55,5.07,0
2/23/2024 20:11,7.53,60.015,-1,236.35,1778.001,2,1778,362.1,5.1,0
2/23/2024 20:11,7.54,60.01,-1,236.3,1778.001,2,1778,362.1,5.1,0
2/23/2024 20:11,7.54,60.01,-1,236.3,1778.001,2,1778,360.35,5.08,0
2/23/2024 20:11,7.52,60.01,-1,236.3,1776.001,2,1776,360.35,5.08,0
2/23/2024 20:11,7.52,60.01,-1,236.3,1776.001,2,1776,361.95,5.1,0
2/23/2024 20:11,7.517,60.01,-1,236.3,1774.668,2,1774.667,360.2,5.07,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,360.2,5.07,0
2/23/2024 20:11,7.52,60.01,-1,236.3,1774.001,2,1774,361.9,5.09,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,359.85,5.06,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,359.85,5.06,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,362.05,5.09,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,362.05,5.09,0
2/23/2024 20:11,7.51,60.01,-1,236.3,1772.001,2,1772,359.3,5.06,0
2/23/2024 20:11,7.497,60.01,-1,236.233,1770.667,1.333,1770.667,361.85,5.08,0
2/23/2024 20:11,7.49,60.01,-1,236.2,1770,1,1770,361.85,5.08,0
2/23/2024 20:11,7.49,60.01,-1,236.2,1770,1,1770,359.95,5.06,0
2/23/2024 20:11,7.49,60.01,-1,236.2,1770.001,2,1770,359.95,5.06,0
2/23/2024 20:11,7.5,60.01,-1,236.2,1772.001,2,1772,361.2,5.08,0
2/23/2024 20:12,7.493,60.01,-1,236.2,1769.334,2,1769.333,359.95,5.06,0
2/23/2024 20:12,7.49,60.01,-1,236.2,1768.001,2,1768,359.95,5.06,0
2/23/2024 20:12,7.49,60.01,-1,236.2,1768.001,2,1768,359,5.06,0
2/23/2024 20:12,7.48,60,-1,236.1,1766.001,2,1766,359,5.06,0
2/23/2024 20:12,7.48,60,-1,236.1,1766.001,2,1766,361.5,5.08,0
2/23/2024 20:12,7.485,60,-1,236.1,1767.001,2,1767,359.25,5.04,0
2/23/2024 20:12,7.49,60,-1,236.1,1768.001,2,1768,359.25,5.04,0
2/23/2024 20:12,7.46,60,-1,236.2,1761.001,2,1761,361.05,5.07,0
2/23/2024 20:12,7.48,60,-1,236.2,1766.001,2,1766,359.2,5.04,0
2/23/2024 20:12,7.48,60,-1,236.2,1766.001,2,1766,359.2,5.04,0
2/23/2024 20:12,7.473,60.003,-1,236.2,1764.001,1.667,1764,361,5.08,0
2/23/2024 20:12,7.46,60.01,-1,236.2,1760,1,1760,361,5.08,0
2/23/2024 20:12,7.47,60.01,-1,236.2,1762,1,1762,358.9,5.04,0
2/23/2024 20:12,7.46,60,-1,236.2,1758.001,2,1758,360.8,5.07,0
2/23/2024 20:12,7.46,60,-1,236.2,1758.001,2,1758,360.8,5.07,0
2/23/2024 20:12,7.46,60,-1,236.2,1758.001,2,1758,358.5,5.05,0
2/23/2024 20:12,7.44,60,-1,236.2,1754.001,2,1754,358.5,5.05,0
2/23/2024 20:12,7.46,60,-1,236.2,1760.001,2,1760,361,5.06,0
2/23/2024 20:12,7.44,60,-1,236.133,1754.668,2,1754.667,358.4,5.04,0
2/23/2024 20:12,7.43,60,-1,236.1,1752.001,2,1752,358.4,5.04,0
2/23/2024 20:12,7.43,60,-1,236.1,1752.001,2,1752,360.6,5.05,0
2/23/2024 20:12,7.42,60,-1,236.2,1750.001,2,1750,360.6,5.05,0
2/23/2024 20:12,7.42,60,-1,236.2,1750.001,2,1750,360.75,4.99,0
2/23/2024 20:12,7.425,60,-1,236.2,1752.001,2,1752,361.4,5.05,0
2/23/2024 20:12,7.43,60,-1,236.2,1754.001,2,1754,361.4,5.05,0
2/23/2024 20:12,7.43,60,-1,236.2,1754.001,2,1754,360.6,4.99,0
2/23/2024 20:12,7.42,60,-1,236.1,1750.001,2,1750,360.6,4.99,0
2/23/2024 20:12,7.42,60,-1,236.1,1750.001,2,1750,361.65,5.05,0
2/23/2024 20:12,7.415,60,-1,236.1,1748.001,2,1748,358.45,5.01,0
2/23/2024 20:12,7.41,60,-1,236.1,1746.001,2,1746,358.45,5.01,0
2/23/2024 20:12,7.4,60,-1,236.1,1746,1,1746,360,5.04,0
2/23/2024 20:12,7.41,60,-1,236,1746.001,2,1746,358.35,5.01,0
2/23/2024 20:12,7.41,60,-1,236,1746.001,2,1746,358.35,5.01,0
2/23/2024 20:12,7.397,60,-1,236,1744.001,2,1744,360.8,5,0
2/23/2024 20:12,7.37,60,-1,236,1740.001,2,1740,360.8,5,0
2/23/2024 20:12,7.4,60,-1,236.1,1748,1,1748,360.7,4.99,0
2/23/2024 20:12,7.37,60,-1,236.2,1740,1,1740,359.95,5.02,0
2/23/2024 20:12,7.37,60,-1,236.2,1740,1,1740,359.95,5.02,0
2/23/2024 20:12,7.37,60,-1,236.2,1740.001,1.333,1740,360.7,4.96,0
2/23/2024 20:12,7.37,60,-1,236.2,1740.001,2,1740,360.7,4.96,0
2/23/2024 20:12,7.36,60,-1,236.1,1734.001,2,1734,361.7,4.97,0
2/23/2024 20:12,7.353,60,-1,236.1,1735.334,1.333,1735.333,362.25,4.95,0
2/23/2024 20:12,7.35,60,-1,236.1,1736,1,1736,362.25,4.95,0
2/23/2024 20:12,7.35,60,-1,236.1,1736,1,1736,362.1,5,0
2/23/2024 20:12,7.35,60,-1,236.1,1736.001,2,1736,362.1,5,0
2/23/2024 20:12,7.36,60,-1,236.1,1734.001,2,1734,359.65,5,0
2/23/2024 20:12,7.34,60,-1,236.1,1731.001,2,1731,358.1,4.96,0
2/23/2024 20:12,7.32,60,-1,236.1,1728.001,2,1728,358.1,4.96,0
2/23/2024 20:12,7.32,60,-1,236.1,1728.001,2,1728,361.9,4.95,0
2/23/2024 20:13,7.31,60.01,-1,236.1,1724.001,2,1724,361.9,4.95,0
2/23/2024 20:13,7.31,60.01,-1,236.1,1724.001,2,1724,358.85,4.95,0
2/23/2024 20:13,7.317,60.01,-1,236.1,1725.334,1.667,1725.333,363.15,4.91,0
2/23/2024 20:13,7.33,60.01,-1,236.1,1728,1,1728,363.15,4.91,0
2/23/2024 20:13,7.3,60.01,-1,236.2,1722,1,1722,361.35,4.93,0
2/23/2024 20:13,7.3,60.01,-1,236.2,1722.001,2,1722,361.35,4.93,0
2/23/2024 20:13,7.3,60.01,-1,236.2,1722.001,2,1722,360.35,4.93,0
2/23/2024 20:13,7.293,60.01,-1,236.2,1720.668,2,1720.667,361.45,4.9,0
2/23/2024 20:13,7.28,60.01,-1,236.2,1718.001,2,1718,361.45,4.9,0
2/23/2024 20:13,7.29,60.02,-1,236.2,1720.001,2,1720,362.7,4.92,0
2/23/2024 20:13,7.27,60.02,-1,236.1,1716.001,2,1716,361.4,4.89,0
2/23/2024 20:13,7.27,60.02,-1,236.1,1716.001,2,1716,361.4,4.89,0
2/23/2024 20:13,7.27,60.02,-1,236.1,1716.001,2,1716,362.75,4.9,0
2/23/2024 20:13,7.28,60.02,-1,236.1,1716,1,1716,362.75,4.9,0
2/23/2024 20:13,7.257,60.02,-1,236.1,1710.001,1.75,1710,361.3,4.87,0
2/23/2024 20:13,7.257,60.02,-1,236.1,1709.335,2,1709.333,362.5,4.89,0
2/23/2024 20:13,7.26,60.02,-1,236.1,1710.001,2,1710,362.5,4.89,0
2/23/2024 20:13,7.26,60.02,-1,236.1,1710.001,2,1710,361.1,4.87,0
2/23/2024 20:13,7.24,60.02,-1,236.1,1708.001,2,1708,361.1,4.87,0
2/23/2024 20:13,7.24,60.02,-1,236.1,1706.001,2,1706,362.7,4.87,0
2/23/2024 20:13,7.22,60.02,-1,236.1,1703.335,2,1703.333,361,4.85,0
2/23/2024 20:13,7.21,60.02,-1,236.1,1702.001,2,1702,361,4.85,0
2/23/2024 20:13,7.21,60.02,-1,236.1,1702.001,2,1702,362.45,4.87,0
2/23/2024 20:13,7.21,60.02,-1,236.1,1702.001,2,1702,362.45,4.87,0
2/23/2024 20:13,7.21,60.02,-1,236.1,1702.001,2,1702,360.95,4.84,0
